MetamorphicFacies_Benambran,MetamorphicFacies_KanimblanTablelands,MetamorphicFacies_Tabberabberan,Intrusions_Tabberabberan,RockUnits_LAO
Subgreenschist facies,Greenschist facies,Greenschist facies,Null,Sandstone
Subgreenschist facies,Greenschist facies,Greenschist facies,Null,Sandstone
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Null,Sandstone
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Null,Sandstone
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Null,Mudstone
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Null,Rhyolite
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Null,Conglomerate
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Null,Sandstone
Subgreenschist facies,Subgreenschist facies,Subgreenschist facies,Null,Sandstone
Subgreenschist facies,Subgreenschist facies,Subgreenschist facies,Null,Granite
Greenschist facies,Subgreenschist facies,Subgreenschist facies,Null,Conglomerate
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Sandstone
Greenschist facies,Subgreenschist facies,Subgreenschist facies,Null,Sandstone
Greenschist facies,Subgreenschist facies,Subgreenschist facies,Null,Sandstone
Greenschist facies,Subgreenschist facies,Subgreenschist facies,Null,Sandstone
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Sandstone
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Sandstone
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Sandstone
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Sandstone
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Sandstone
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Sandstone
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Sandstone
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Sandstone,Sandstone
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Null,Sandstone
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Null,Siliciclastic sedimentary rock
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Null,Sandstone
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Igneous rock,Igneous rock
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Shale
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Shale
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Shale
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Shale
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Basalt
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Basalt
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Siltstone
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Siltstone
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Null,Pyroclastic rock
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Null,Sandstone
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Granite,Granite
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Diorite,Diorite
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Null,Granite
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Null,Granite
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Granite,Granite
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Granite,Granite
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Granite,Granite
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Null,Pyroclastic rock
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Igneous rock
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Limestone
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Conglomerate
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Limestone
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Igneous rock
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Null,Rhyolite
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Null,Rhyolite
Subgreenschist facies,Greenschist facies,Greenschist facies,Null,Sandstone
Subgreenschist facies,Greenschist facies,Upper Greenschist,Null,Sandstone
Subgreenschist facies,Greenschist facies,Upper Greenschist,Null,Sandstone
Subgreenschist facies,Greenschist facies,Upper Greenschist,Null,Sandstone
Subgreenschist facies,Greenschist facies,Upper Greenschist,Null,Sandstone
Subgreenschist facies,Greenschist facies,Greenschist facies,Null,Phyllite
Subgreenschist facies,Greenschist facies,Greenschist facies,Null,Sandstone
Subgreenschist facies,Greenschist facies,Greenschist facies,Null,Sandstone
Subgreenschist facies,Greenschist facies,Greenschist facies,Null,Sandstone
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Null,Sandstone
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Null,Siliciclastic sedimentary rock
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Null,Conglomerate
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Null,Sandstone
Subgreenschist facies,Subgreenschist facies,Subgreenschist facies,Null,Sandstone
Subgreenschist facies,Subgreenschist facies,Subgreenschist facies,Null,Granite
Subgreenschist facies,Subgreenschist facies,Subgreenschist facies,Null,Sandstone
Subgreenschist facies,Subgreenschist facies,Subgreenschist facies,Null,Sandstone
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Sandstone
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Sandstone
Greenschist facies,Subgreenschist facies,Subgreenschist facies,Null,Sandstone
Greenschist facies,Subgreenschist facies,Subgreenschist facies,Null,Sandstone
Greenschist facies,Subgreenschist facies,Subgreenschist facies,Null,Sandstone
Greenschist facies,Subgreenschist facies,Subgreenschist facies,Null,Sandstone
Greenschist facies,Subgreenschist facies,Subgreenschist facies,Null,Sandstone
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Sandstone
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Sandstone
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Sandstone
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Sandstone
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Sandstone
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Null,Pyroclastic rock
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Null,Sandstone
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Null,Siliciclastic sedimentary rock
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Null,Sandstone
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Null,Igneous rock
Greenschist facies,Subgreenschist facies,Greenschist facies,Igneous rock,Igneous rock
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Basalt
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Basalt
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Shale
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Basalt
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Basalt
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Siltstone
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Null,Chert
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Null,Igneous rock
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Granite,Granite
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Granite,Granite
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Granite,Granite
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Diorite,Diorite
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Diorite,Diorite
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Null,Sandstone
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Mafic igneous rock,Igneous rock
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Mafic igneous rock,Igneous rock
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Null,Pyroclastic rock
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Siltstone
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Limestone
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Conglomerate
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Andesite
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Igneous rock
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Rhyolite
Subgreenschist facies,Greenschist facies,Greenschist facies,Null,Sandstone
Subgreenschist facies,Greenschist facies,Greenschist facies,Null,Sandstone
Subgreenschist facies,Greenschist facies,Upper Greenschist,Null,Siliciclastic sedimentary rock
Subgreenschist facies,Greenschist facies,Upper Greenschist,Null,Sandstone
Subgreenschist facies,Greenschist facies,Upper Greenschist,Null,Sandstone
Subgreenschist facies,Greenschist facies,Upper Greenschist,Null,Siliciclastic sedimentary rock
Subgreenschist facies,Greenschist facies,Greenschist facies,Null,Phyllite
Subgreenschist facies,Greenschist facies,Greenschist facies,Null,Sandstone
Subgreenschist facies,Greenschist facies,Greenschist facies,Null,Sandstone
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Null,Igneous rock
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Null,Sandstone
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Null,Siliciclastic sedimentary rock
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Null,Sandstone
Subgreenschist facies,Subgreenschist facies,Subgreenschist facies,Null,Sandstone
Subgreenschist facies,Subgreenschist facies,Subgreenschist facies,Null,Sandstone
Subgreenschist facies,Subgreenschist facies,Subgreenschist facies,Null,Granite
Subgreenschist facies,Subgreenschist facies,Subgreenschist facies,Null,Granite
Subgreenschist facies,Subgreenschist facies,Subgreenschist facies,Null,Sandstone
Greenschist facies,Subgreenschist facies,Subgreenschist facies,Null,Sandstone
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Sandstone
Greenschist facies,Subgreenschist facies,Subgreenschist facies,Null,Sandstone
Greenschist facies,Subgreenschist facies,Subgreenschist facies,Null,Sandstone
Greenschist facies,Subgreenschist facies,Subgreenschist facies,Null,Sandstone
Greenschist facies,Subgreenschist facies,Subgreenschist facies,Null,Sandstone
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Sandstone
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Sandstone
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Sandstone
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Sandstone
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Sandstone
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Sandstone
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Null,Pyroclastic rock
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Null,Sandstone
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Null,Siliciclastic sedimentary rock
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Null,Siliciclastic sedimentary rock
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Null,Siliciclastic sedimentary rock
Greenschist facies,Subgreenschist facies,Greenschist facies,Igneous rock,Igneous rock
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Shale
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Basalt
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Basalt
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Basalt
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Basalt
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Null,Chert
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Granite,Granite
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Granite,Granite
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Granite,Granite
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Granite,Granite
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Granite,Granite
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Null,Tuff and lapilli tuff
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Null,Sandstone
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Null,Null
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Mafic igneous rock,Igneous rock
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Mafic igneous rock,Igneous rock
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Null,Pyroclastic rock
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Sandstone
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Limestone
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Sandstone
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Andesite
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Igneous rock
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Monzodiorite
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Null,Monzodiorite
Subgreenschist facies,Greenschist facies,Greenschist facies,Null,Sandstone
Subgreenschist facies,Greenschist facies,Upper Greenschist,Null,Sandstone
Subgreenschist facies,Greenschist facies,Upper Greenschist,Null,Sandstone
Subgreenschist facies,Greenschist facies,Upper Greenschist,Null,Sandstone
Subgreenschist facies,Greenschist facies,Upper Greenschist,Null,Sandstone
Subgreenschist facies,Greenschist facies,Greenschist facies,Null,Siliciclastic sedimentary rock
Subgreenschist facies,Greenschist facies,Greenschist facies,Monzodiorite,Monzodiorite
Subgreenschist facies,Greenschist facies,Greenschist facies,Null,Sandstone
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Null,Igneous rock
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Null,Sandstone
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Null,Siliciclastic sedimentary rock
Subgreenschist facies,Subgreenschist facies,Greenschist facies,Null,Sandstone
Subgreenschist facies,Subgreenschist facies,Subgreenschist facies,Null,Sandstone
Subgreenschist facies,Subgreenschist facies,Subgreenschist facies,Null,Sandstone
Subgreenschist facies,Subgreenschist facies,Subgreenschist facies,Null,Granite
Subgreenschist facies,Subgreenschist facies,Subgreenschist facies,Null,Sandstone
Subgreenschist facies,Subgreenschist facies,Subgreenschist facies,Null,Sandstone
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Sandstone
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Sandstone
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Sandstone
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Sandstone
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Sandstone
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Sandstone
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Sandstone
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Sandstone
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Sandstone
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Sandstone
Greenschist facies,Subgreenschist facies,Greenschist facies,Null,Sandstone
